INCIDENT_NUMBER,OFFENSE_CODE,OFFENSE_DESCRIPTION,DISTRICT,REPORTING_AREA,SHOOTING,OCCURRED_ON_DATE,YEAR,MONTH,DAY_OF_WEEK,HOUR,STREET,Lat,Long,Location,_id,CATEGORY
202002067,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,B2,282,0,2020-01-08 00:01:00,2020,1,Wednesday,0,WASHINGTON ST,42.3286628355561,-71.0856340118355,"(42.3286628355561, -71.0856340118355)",,drug_crimes
202001859,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,C6, ,0,2020-01-08 01:03:00,2020,1,Wednesday,1,"P ST & COLUMBIA RD
SOUTH BOSTON  MA 02127
UNITED S",42.3325899621806,-71.027067999755,"(42.3325899621806, -71.027067999755)",,drug_crimes
202001983,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,B3,185,0,2020-01-08 14:54:00,2020,1,Wednesday,14,WELLINGTON HILL ST,42.2800740043151,-71.0927019411173,"(42.2800740043151, -71.0927019411173)",,drug_crimes
202001997,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,E18,519,0,2020-01-08 15:32:00,2020,1,Wednesday,15,HYDE PARK AVE,42.2596567578895,-71.1231966521834,"(42.2596567578895, -71.1231966521834)",,drug_crimes
200002074,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,E13,574,0,2020-01-08 16:00:00,2020,1,Wednesday,16,WASHINGTON ST,42.3097185676727,-71.1042943178765,"(42.3097185676727, -71.1042943178765)",,drug_crimes
202002040,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,A7, ,0,2020-01-08 18:05:00,2020,1,Wednesday,18,"WEBSTER & SEAVER ST
BOSTON  MA 02128
UNITED STATES",42.3654489724318,-71.0340999858739,"(42.3654489724318, -71.0340999858739)",,drug_crimes
202002197,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,C6,914,0,2020-01-09 12:16:00,2020,1,Thursday,12,GENERAL LAWRENCE J LOGAN WAY,42.3277967418001,-71.054356021227,"(42.3277967418001, -71.054356021227)",,drug_crimes
202002221,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,C6, ,0,2020-01-09 13:32:00,2020,1,Thursday,13,"DORCHESTER AVE & BELLFLOWER ST
DORCHESTER  MA 0212",42.3241080428017,-71.0568370159585,"(42.3241080428017, -71.0568370159585)",,drug_crimes
202002228,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,E13,574,0,2020-01-09 14:06:00,2020,1,Thursday,14,WASHINGTON ST,42.3097185676727,-71.1042943178765,"(42.3097185676727, -71.1042943178765)",,drug_crimes
202002257,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,B2,901,0,2020-01-09 16:20:00,2020,1,Thursday,16,MCGREEVEY WAY,42.3352803679427,-71.0987126025212,"(42.3352803679427, -71.0987126025212)",,drug_crimes
202002281,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,A1,173,0,2020-01-09 17:00:00,2020,1,Thursday,17,SUMMER ST,42.3519667091556,-71.0541545883134,"(42.3519667091556, -71.0541545883134)",,drug_crimes
202002316,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,B3,465,0,2020-01-09 19:51:00,2020,1,Thursday,19,BLUE HILL AVE,42.2848257658049,-71.091373689388,"(42.2848257658049, -71.091373689388)",,drug_crimes
202002318,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,B3,465,0,2020-01-09 19:52:00,2020,1,Thursday,19,BLUE HILL AVE,42.2848257658049,-71.091373689388,"(42.2848257658049, -71.091373689388)",,drug_crimes
202002401,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,D4,168,0,2020-01-10 02:50:00,2020,1,Friday,2,W CONCORD ST,42.3385762018383,-71.0757384253387,"(42.3385762018383, -71.0757384253387)",,drug_crimes
202002608,1825,DRUGS - POSSESSION OF DRUG PARAPHANALIA,C11,257,0,2020-01-10 07:30:00,2020,1,Friday,7,HANCOCK ST,42.3104339974624,-71.0613400976213,"(42.3104339974624, -71.0613400976213)",,drug_crimes
202002605,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,C11,257,0,2020-01-10 07:30:00,2020,1,Friday,7,HANCOCK ST,42.3104339974624,-71.0613400976213,"(42.3104339974624, -71.0613400976213)",,drug_crimes
202002606,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,C11,257,0,2020-01-10 07:30:00,2020,1,Friday,7,HANCOCK ST,42.3104339974624,-71.0613400976213,"(42.3104339974624, -71.0613400976213)",,drug_crimes
202002497,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,D4, ,0,2020-01-10 10:10:00,2020,1,Friday,10,MASSACHUSETTS AVE & ALBANY ST,42.3335499632722,-71.0734659768754,"(42.3335499632722, -71.0734659768754)",,drug_crimes
202002462,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,C11,355,0,2020-01-10 11:50:00,2020,1,Friday,11,GIBSON ST,42.2975553295965,-71.0597091024257,"(42.2975553295965, -71.0597091024257)",,drug_crimes
202002488,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,B3,427,0,2020-01-10 12:30:00,2020,1,Friday,12,"BLUE HILL AVE & FESSENDEN ST
MATTAPAN  MA 02126
UN",42.279369982741,-71.0930620540332,"(42.279369982741, -71.0930620540332)",,drug_crimes
202002485,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,C6, ,0,2020-01-10 13:31:00,2020,1,Friday,13,"DR. MICHAEL GAVIN WAY & OLD COLONY AVE
SOUTH BOSTO",42.3270810203196,-71.0525419393985,"(42.3270810203196, -71.0525419393985)",,drug_crimes
202002495,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,D4,167,0,2020-01-10 14:00:00,2020,1,Friday,14,HARRISON AVE,42.3395419898301,-71.0694087696754,"(42.3395419898301, -71.0694087696754)",,drug_crimes
202002518,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,D4, ,0,2020-01-10 14:05:00,2020,1,Friday,14,MASSACHUSETTS AVE & ALBANY ST,42.3335499632722,-71.0734659768754,"(42.3335499632722, -71.0734659768754)",,drug_crimes
202002509,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,D4, ,0,2020-01-10 14:10:00,2020,1,Friday,14,MASSACHUSETTS AVE & ALBANY ST,42.3335499632722,-71.0734659768754,"(42.3335499632722, -71.0734659768754)",,drug_crimes
202002793,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,A1,77,0,2020-01-11 00:00:00,2020,1,Saturday,0,NEW SUDBURY ST,42.3618385665647,-71.0597648909416,"(42.3618385665647, -71.0597648909416)",,drug_crimes
202002718,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,, ,0,2020-01-11 02:45:00,2020,1,Saturday,2,MASSACHUSETTS AVENUE AND COLUMBIA ROAD,42.3186109935295,-71.0635869440403,"(42.3186109935295, -71.0635869440403)",,drug_crimes
202002791,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,A1,77,0,2020-01-11 12:54:00,2020,1,Saturday,12,NEW SUDBURY ST,42.3618385665647,-71.0597648909416,"(42.3618385665647, -71.0597648909416)",,drug_crimes
202002839,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,E13,606,0,2020-01-11 14:05:00,2020,1,Saturday,14,HEATH ST,42.326654713686,-71.1067959566186,"(42.326654713686, -71.1067959566186)",,drug_crimes
202002904,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,E13,652,0,2020-01-11 19:30:00,2020,1,Saturday,19,WASHINGTON ST,42.2994106222643,-71.1151747066565,"(42.2994106222643, -71.1151747066565)",,drug_crimes
202003103,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,B2,287,0,2020-01-12 14:26:00,2020,1,Sunday,14,WASHINGTON ST,42.3304411329478,-71.0837348099027,"(42.3304411329478, -71.0837348099027)",,drug_crimes
202003113,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,D4,167,0,2020-01-12 16:00:00,2020,1,Sunday,16,HARRISON AVE,42.3395419898301,-71.0694087696754,"(42.3395419898301, -71.0694087696754)",,drug_crimes
202003313,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,A1, ,0,2020-01-12 17:20:00,2020,1,Sunday,17,"BOYLSTON ST. & WASHINGTON ST
BOSTON  MA 02116
UNIT",42.3523900098047,-71.062602981409,"(42.3523900098047, -71.062602981409)",,drug_crimes
202003481,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,B2,282,0,2020-01-13 00:00:00,2020,1,Monday,0,WASHINGTON ST,42.3286628355561,-71.0856340118355,"(42.3286628355561, -71.0856340118355)",,drug_crimes
202003241,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,A1,77,0,2020-01-13 08:19:00,2020,1,Monday,8,NEW SUDBURY ST,42.3618385665647,-71.0597648909416,"(42.3618385665647, -71.0597648909416)",,drug_crimes
202003463,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,E18,520,0,2020-01-13 19:19:00,2020,1,Monday,19,HYDE PARK AVE,42.2562159204022,-71.1240194732902,"(42.2562159204022, -71.1240194732902)",,drug_crimes
202003465,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,E18,520,0,2020-01-13 19:20:00,2020,1,Monday,19,HYDE PARK AVE,42.2562159204022,-71.1240194732902,"(42.2562159204022, -71.1240194732902)",,drug_crimes
202003479,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,D4,273,0,2020-01-13 19:30:00,2020,1,Monday,19,NORTHAMPTON ST,42.3366504823943,-71.0784103520186,"(42.3366504823943, -71.0784103520186)",,drug_crimes
202003528,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,B3,457,0,2020-01-14 00:39:00,2020,1,Tuesday,0,"BLUE HILL AVE & CHARLOTTE ST
DORCHESTER  MA 02121
",42.3003689865484,-71.086056059872,"(42.3003689865484, -71.086056059872)",,drug_crimes
202003751,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,C11,257,0,2020-01-14 07:30:00,2020,1,Tuesday,7,HANCOCK ST,42.3104339974624,-71.0613400976213,"(42.3104339974624, -71.0613400976213)",,drug_crimes
202003750,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,C11,257,0,2020-01-14 07:30:00,2020,1,Tuesday,7,HANCOCK ST,42.3104339974624,-71.0613400976213,"(42.3104339974624, -71.0613400976213)",,drug_crimes
202003631,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,D4,172,0,2020-01-14 12:12:00,2020,1,Tuesday,12,ALBANY ST,42.3342884065942,-71.072395175438,"(42.3342884065942, -71.072395175438)",,drug_crimes
202003633,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,D4,172,0,2020-01-14 12:23:00,2020,1,Tuesday,12,ALBANY ST,42.3342884065942,-71.072395175438,"(42.3342884065942, -71.072395175438)",,drug_crimes
202003673,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,A1, ,0,2020-01-14 14:30:00,2020,1,Tuesday,14,HAYWARD PL,42.356349958045,-71.0594470517753,"(42.356349958045, -71.0594470517753)",,drug_crimes
202003739,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,C6,219,0,2020-01-14 17:29:00,2020,1,Tuesday,17,"E EIGHTH ST & MERCER ST
SOUTH BOSTON  MA 02127
UNI",42.331528012274,-71.0490110338159,"(42.331528012274, -71.0490110338159)",,drug_crimes
202004290,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,E5,691,0,2020-01-14 18:53:00,2020,1,Tuesday,18,CENTRE ST,42.2870935525911,-71.1482212837716,"(42.2870935525911, -71.1482212837716)",,drug_crimes
202003758,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,B3,465,0,2020-01-14 20:05:00,2020,1,Tuesday,20,BLUE HILL AVE,42.2848257658049,-71.091373689388,"(42.2848257658049, -71.091373689388)",,drug_crimes
202003759,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,B3,465,0,2020-01-14 20:06:00,2020,1,Tuesday,20,BLUE HILL AVE,42.2848257658049,-71.091373689388,"(42.2848257658049, -71.091373689388)",,drug_crimes
202003822,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,C6, ,0,2020-01-15 01:30:00,2020,1,Wednesday,1,"MELNEA CASS BLVD & MASSACHUSETTS AVE
BOSTON  MA 02",42.3325240077608,-71.0721390207797,"(42.3325240077608, -71.0721390207797)",,drug_crimes
202003905,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,B3, ,0,2020-01-15 12:48:00,2020,1,Wednesday,12,AMES ST,42.2842170247397,-71.0913850035265,"(42.2842170247397, -71.0913850035265)",,drug_crimes
202003908,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,C11,399,0,2020-01-15 13:04:00,2020,1,Wednesday,13,WALTON ST,42.2873417860824,-71.0697144267658,"(42.2873417860824, -71.0697144267658)",,drug_crimes
202003944,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,C6,176,0,2020-01-15 14:00:00,2020,1,Wednesday,14,"SOUTHAMPTON ST & THEODORE A GLYNN WAY
ROXBURY  MA ",42.3316820082471,-71.0679869933641,"(42.3316820082471, -71.0679869933641)",,drug_crimes
202003939,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,, ,0,2020-01-15 14:17:00,2020,1,Wednesday,14,"MASSACHUSETTS AVE. & ALBANY ST.
BOSTON  MA 02118
U",,,,,drug_crimes
202003959,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,C6,914,0,2020-01-15 15:40:00,2020,1,Wednesday,15,COLONEL MICHAEL J. MCDONOUGH WAY,42.3279048201765,-71.0530558337608,"(42.3279048201765, -71.0530558337608)",,drug_crimes
202003970,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,C6,113,0,2020-01-15 15:45:00,2020,1,Wednesday,15,"COLONEL MICHAEL J. MCDONOUGH WAY & OLD COLONY AVE
",42.328429962103,-71.0525719562886,"(42.328429962103, -71.0525719562886)",,drug_crimes
202003991,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,E5,559,0,2020-01-15 15:54:00,2020,1,Wednesday,15,WASHINGTON ST,42.2824787257905,-71.1323912726681,"(42.2824787257905, -71.1323912726681)",,drug_crimes
202004036,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,E13,574,0,2020-01-15 16:00:00,2020,1,Wednesday,16,WASHINGTON ST,42.3097185676727,-71.1042943178765,"(42.3097185676727, -71.1042943178765)",,drug_crimes
202004047,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,B3,465,0,2020-01-15 16:00:00,2020,1,Wednesday,16,BLUE HILL AVE,42.2848257658049,-71.091373689388,"(42.2848257658049, -71.091373689388)",,drug_crimes
202004035,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,E13,574,0,2020-01-15 16:00:00,2020,1,Wednesday,16,WASHINGTON ST,42.3097185676727,-71.1042943178765,"(42.3097185676727, -71.1042943178765)",,drug_crimes
202004027,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,E18,503,0,2020-01-15 18:16:00,2020,1,Wednesday,18,AMERICAN LEGION HWY,42.2844674267423,-71.1118308875816,"(42.2844674267423, -71.1118308875816)",,drug_crimes
202004109,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,B3,469,0,2020-01-16 00:46:00,2020,1,Thursday,0,TENNIS RD,42.2761569125616,-71.0955030303829,"(42.2761569125616, -71.0955030303829)",,drug_crimes
202004413,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,D14,784,0,2020-01-16 10:30:00,2020,1,Thursday,10,WARREN ST,42.34988574548,-71.14522971042,"(42.34988574548, -71.14522971042)",,drug_crimes
202004302,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,E13,574,0,2020-01-16 16:00:00,2020,1,Thursday,16,WASHINGTON ST,42.3097185676727,-71.1042943178765,"(42.3097185676727, -71.1042943178765)",,drug_crimes
