INCIDENT_NUMBER,OFFENSE_CODE,OFFENSE_DESCRIPTION,DISTRICT,REPORTING_AREA,SHOOTING,OCCURRED_ON_DATE,YEAR,MONTH,DAY_OF_WEEK,HOUR,STREET,Lat,Long,Location,_id,CATEGORY
202065609,2905,VAL - VIOLATION OF AUTO LAW,B2, ,0,2020-09-09 01:13:00,2020,9,Wednesday,1,WARREN ST,42.3229029838627,-71.0824884880887,"(42.3229029838627, -71.0824884880887)",,legal_violations
202065639,3126,WARRANT ARREST - OUTSIDE OF BOSTON WARRANT,C11,394,0,2020-09-09 06:01:00,2020,9,Wednesday,6,ASHMONT ST,42.2862555109274,-71.0625748627499,"(42.2862555109274, -71.0625748627499)",,legal_violations
202065673,2905,VAL - VIOLATION OF AUTO LAW,C6,221,0,2020-09-09 10:10:00,2020,9,Wednesday,10,H ST,42.3367989985761,-71.0415897893037,"(42.3367989985761, -71.0415897893037)",,legal_violations
202065685,2905,VAL - VIOLATION OF AUTO LAW,D14,778,0,2020-09-09 10:30:00,2020,9,Wednesday,10,"301 WASHINGTON ST
BRIGHTON  MA 02135
UNITED STATES",42.3490560003051,-71.1504984997502,"(42.3490560003051, -71.1504984997502)",,legal_violations
202065762,3116,HARBOR INCIDENT / VIOLATION,A1,82,0,2020-09-09 13:04:00,2020,9,Wednesday,13,COMMERCIAL ST,42.36727100269,-71.0527280724575,"(42.36727100269, -71.0527280724575)",,legal_violations
202065758,2905,VAL - VIOLATION OF AUTO LAW,E13,579,0,2020-09-09 13:52:00,2020,9,Wednesday,13,CHESTNUT AVE,42.3223912275663,-71.101964483715,"(42.3223912275663, -71.101964483715)",,legal_violations
202070135,2905,VAL - VIOLATION OF AUTO LAW,D4,618,0,2020-09-09 14:43:00,2020,9,Wednesday,14,GAINSBOROUGH ST,42.3416506944362,-71.0867895716913,"(42.3416506944362, -71.0867895716913)",,legal_violations
202069853,2905,VAL - VIOLATION OF AUTO LAW,D4,619,0,2020-09-09 14:49:00,2020,9,Wednesday,14,HUNTINGTON AVE,42.3422154350383,-71.085770746562,"(42.3422154350383, -71.085770746562)",,legal_violations
202065813,1501,WEAPON VIOLATION - CARRY/ POSSESSING/ SALE/ TRAFFICKING/ OTHER,E18,525,0,2020-09-09 17:10:00,2020,9,Wednesday,17,TRUMAN PKWY,42.241249255339,-71.1262990767034,"(42.241249255339, -71.1262990767034)",,legal_violations
202069323,2905,VAL - VIOLATION OF AUTO LAW,B2,611,0,2020-09-09 19:10:00,2020,9,Wednesday,19,FENWOOD RD,42.3351165402626,-71.1076767367975,"(42.3351165402626, -71.1076767367975)",,legal_violations
202067343,2905,VAL - VIOLATION OF AUTO LAW,C6,222,0,2020-09-09 19:39:00,2020,9,Wednesday,19,SUMMER ST,42.3377336223364,-71.0354840737077,"(42.3377336223364, -71.0354840737077)",,legal_violations
202065912,2905,VAL - VIOLATION OF AUTO LAW,B3,429,0,2020-09-09 23:40:00,2020,9,Wednesday,23,THEODORE ST,42.2840698458834,-71.0882492019365,"(42.2840698458834, -71.0882492019365)",,legal_violations
202065913,1501,WEAPON VIOLATION - CARRY/ POSSESSING/ SALE/ TRAFFICKING/ OTHER,C6,178,0,2020-09-10 00:00:00,2020,9,Thursday,0,MASSACHUSETTS AVE,42.3308103061474,-71.0702480551307,"(42.3308103061474, -71.0702480551307)",,legal_violations
202065906,3126,WARRANT ARREST - OUTSIDE OF BOSTON WARRANT,B2,262,0,2020-09-10 00:03:00,2020,9,Thursday,0,BLUE HILL AVE,42.3220324817046,-71.0771952424166,"(42.3220324817046, -71.0771952424166)",,legal_violations
202065923,2905,VAL - VIOLATION OF AUTO LAW,B3,437,0,2020-09-10 01:26:00,2020,9,Thursday,1,SOUTHERN AVE,42.2894877783591,-71.0779937111977,"(42.2894877783591, -71.0779937111977)",,legal_violations
202065965,2905,VAL - VIOLATION OF AUTO LAW,B3, ,0,2020-09-10 09:00:00,2020,9,Thursday,9,"TALBOT AVE & BLUE HILL AVE
DORCHESTER  MA 02124
UN",42.2948950371345,-71.0879259902886,"(42.2948950371345, -71.0879259902886)",,legal_violations
202065992,2905,VAL - VIOLATION OF AUTO LAW,D4,168,0,2020-09-10 10:39:00,2020,9,Thursday,10,HARRISON AVE,42.3369851520409,-71.0725882320579,"(42.3369851520409, -71.0725882320579)",,legal_violations
202066014,2905,VAL - VIOLATION OF AUTO LAW,B3,447,0,2020-09-10 12:21:00,2020,9,Thursday,12,MILLET ST,42.2952852916937,-71.0774052165879,"(42.2952852916937, -71.0774052165879)",,legal_violations
202066030,3126,WARRANT ARREST - OUTSIDE OF BOSTON WARRANT,C11,334,0,2020-09-10 13:00:00,2020,9,Thursday,13,QUINCY ST,,,,,legal_violations
202066060,2905,VAL - VIOLATION OF AUTO LAW,B3, ,0,2020-09-10 14:24:00,2020,9,Thursday,14,AMES WAY,,,,,legal_violations
202066201,2905,VAL - VIOLATION OF AUTO LAW,B3,429,0,2020-09-10 22:50:00,2020,9,Thursday,22,WILDWOOD ST,42.2832946829801,-71.0882406484673,"(42.2832946829801, -71.0882406484673)",,legal_violations
202066244,2905,VAL - VIOLATION OF AUTO LAW,B3, ,0,2020-09-11 08:37:00,2020,9,Friday,8,"AMERICAN LEGION HWY & KINGBIRD RD
BOSTON  MA 02131",42.2930240016585,-71.0947259482036,"(42.2930240016585, -71.0947259482036)",,legal_violations
202066305,3126,WARRANT ARREST - OUTSIDE OF BOSTON WARRANT,C6,177,0,2020-09-11 12:49:00,2020,9,Friday,12,NEWMARKET SQ,42.3275404304332,-71.0659838616462,"(42.3275404304332, -71.0659838616462)",,legal_violations
202066341,2905,VAL - VIOLATION OF AUTO LAW,B3,418,0,2020-09-11 15:09:00,2020,9,Friday,15,"MORTON ST & SELDEN ST
DORCHESTER  MA 02126
UNITED ",42.2803990195779,-71.082596947921,"(42.2803990195779, -71.082596947921)",,legal_violations
202066372,2905,VAL - VIOLATION OF AUTO LAW,C11,369,0,2020-09-11 16:55:00,2020,9,Friday,16,"NEPONSET AVE & THELMA RD
DORCHESTER  MA 02122
UNIT",42.2949050411028,-71.0530580332661,"(42.2949050411028, -71.0530580332661)",,legal_violations
202066376,2905,VAL - VIOLATION OF AUTO LAW,E13, ,0,2020-09-11 17:10:00,2020,9,Friday,17,WALK HILL ST,42.289797453584,-71.109511543787,"(42.289797453584, -71.109511543787)",,legal_violations
202066406,1501,WEAPON VIOLATION - CARRY/ POSSESSING/ SALE/ TRAFFICKING/ OTHER,B3,413,0,2020-09-11 18:38:00,2020,9,Friday,18,GALLIVAN BLVD,42.2784604294314,-71.0777819203262,"(42.2784604294314, -71.0777819203262)",,legal_violations
202066675,2204,LIQUOR LAW VIOLATION,B2,355,0,2020-09-11 20:00:00,2020,9,Friday,20,CEYLON ST,42.2975553295965,-71.0597091024257,"(42.2975553295965, -71.0597091024257)",,legal_violations
202066442,3111,LICENSE PREMISE VIOLATION,D14,786,0,2020-09-11 21:38:00,2020,9,Friday,21,WASHINGTON ST,42.3434078315738,-71.142305943033,"(42.3434078315738, -71.142305943033)",,legal_violations
202066494,3126,WARRANT ARREST - OUTSIDE OF BOSTON WARRANT,B2, ,0,2020-09-12 01:30:00,2020,9,Saturday,1,"SHAWMUT AVE & MALCOLM X BLVD
BOSTON  MA 02119
UNIT",42.3294380305663,-71.0859960040159,"(42.3294380305663, -71.0859960040159)",,legal_violations
202066548,1501,WEAPON VIOLATION - CARRY/ POSSESSING/ SALE/ TRAFFICKING/ OTHER,C6, ,0,2020-09-12 12:00:00,2020,9,Saturday,12,GAVIN WAY,,,,,legal_violations
202066565,3126,WARRANT ARREST - OUTSIDE OF BOSTON WARRANT,C6, ,0,2020-09-12 12:49:00,2020,9,Saturday,12,"COLUMBIA RD & GAVIN WAY
BOSTON  MA 02127
UNITED ST",42.3268080243065,-71.052280952959,"(42.3268080243065, -71.052280952959)",,legal_violations
202066568,2905,VAL - VIOLATION OF AUTO LAW,B3,446,0,2020-09-12 13:12:00,2020,9,Saturday,13,"HARVARD ST & SPENCER ST
DORCHESTER  MA 02124
UNITE",42.2970990375196,-71.0770670562302,"(42.2970990375196, -71.0770670562302)",,legal_violations
202066598,1501,WEAPON VIOLATION - CARRY/ POSSESSING/ SALE/ TRAFFICKING/ OTHER,A1,117,0,2020-09-12 14:34:00,2020,9,Saturday,14,BOYLSTON ST,42.3523118967664,-71.0637051009578,"(42.3523118967664, -71.0637051009578)",,legal_violations
202066588,2905,VAL - VIOLATION OF AUTO LAW,C11,369,0,2020-09-12 14:37:00,2020,9,Saturday,14,NEPONSET AVE,42.2938359956885,-71.0515744818248,"(42.2938359956885, -71.0515744818248)",,legal_violations
202066777,3126,WARRANT ARREST - OUTSIDE OF BOSTON WARRANT,D4,625,0,2020-09-13 05:30:00,2020,9,Sunday,5,QUEENSBERRY ST,42.3431440628663,-71.0958930465213,"(42.3431440628663, -71.0958930465213)",,legal_violations
202066798,2905,VAL - VIOLATION OF AUTO LAW,A1,121,0,2020-09-13 09:47:00,2020,9,Sunday,9,TREMONT ST,42.3494286414245,-71.0653664119742,"(42.3494286414245, -71.0653664119742)",,legal_violations
202066874,2905,VAL - VIOLATION OF AUTO LAW,B3, ,0,2020-09-13 14:23:00,2020,9,Sunday,14,"PEACEVALE RD & NORFOLK ST
DORCHESTER  MA 02124
UNI",42.2882310229557,-71.0767879808245,"(42.2882310229557, -71.0767879808245)",,legal_violations
202066981,3111,LICENSE PREMISE VIOLATION,A1,84,0,2020-09-13 21:55:00,2020,9,Sunday,21,HANOVER ST,42.363793648458,-71.0544707616896,"(42.363793648458, -71.0544707616896)",,legal_violations
202066989,3111,LICENSE PREMISE VIOLATION,A1,75,0,2020-09-13 22:36:00,2020,9,Sunday,22,CAUSEWAY ST,42.3645956974734,-71.0627841890147,"(42.3645956974734, -71.0627841890147)",,legal_violations
202067001,2905,VAL - VIOLATION OF AUTO LAW,B3,463,0,2020-09-13 22:36:00,2020,9,Sunday,22,BLUE HILL AVE,42.2973365970203,-71.087296041594,"(42.2973365970203, -71.087296041594)",,legal_violations
202067005,2905,VAL - VIOLATION OF AUTO LAW,E13, ,0,2020-09-14 00:08:00,2020,9,Monday,0,CANTERBURY ST,42.2878672841869,-71.1093498837473,"(42.2878672841869, -71.1093498837473)",,legal_violations
202067011,2905,VAL - VIOLATION OF AUTO LAW,E13, ,0,2020-09-14 00:24:00,2020,9,Monday,0,"WALK HILL ST & AMERICAN LEGION HWY
ROSLINDALE  MA ",42.2876850328757,-71.1067189646253,"(42.2876850328757, -71.1067189646253)",,legal_violations
202067024,2905,VAL - VIOLATION OF AUTO LAW,B3, ,0,2020-09-14 02:21:00,2020,9,Monday,2,WALK HILL ST,42.2851472528727,-71.1034513069531,"(42.2851472528727, -71.1034513069531)",,legal_violations
202067243,2905,VAL - VIOLATION OF AUTO LAW,B3, ,0,2020-09-14 18:16:00,2020,9,Monday,18,"VERRILL ST & MORTON ST
BOSTON  MA 02126
UNITED STA",42.2822070244559,-71.0879370057799,"(42.2822070244559, -71.0879370057799)",,legal_violations
202073336,2905,VAL - VIOLATION OF AUTO LAW,A1,83,0,2020-09-14 18:45:00,2020,9,Monday,18,HANOVER ST,,,,,legal_violations
202067319,2905,VAL - VIOLATION OF AUTO LAW,D4, ,0,2020-09-15 00:34:00,2020,9,Tuesday,0,"MASSACHUSETTS AVE & HARRISON AVE
BOSTON  MA 02118
",42.3349370067414,-71.0751570050041,"(42.3349370067414, -71.0751570050041)",,legal_violations
202067332,1501,WEAPON VIOLATION - CARRY/ POSSESSING/ SALE/ TRAFFICKING/ OTHER,B3,429,1,2020-09-15 01:59:00,2020,9,Tuesday,1,MIDDLETON ST,42.2842400447264,-71.0870038877967,"(42.2842400447264, -71.0870038877967)",,legal_violations
202067417,2905,VAL - VIOLATION OF AUTO LAW,B2, ,0,2020-09-15 10:26:00,2020,9,Tuesday,10,"AMERICAN LEGION HWY & FRANKLIN HILL AVE
BOSTON  MA",42.2959480409159,-71.0923710069818,"(42.2959480409159, -71.0923710069818)",,legal_violations
202067396,2905,VAL - VIOLATION OF AUTO LAW,E5,670,0,2020-09-15 10:35:00,2020,9,Tuesday,10,CENTRE ST,42.2973321138044,-71.1315560297852,"(42.2973321138044, -71.1315560297852)",,legal_violations
202067432,3125,WARRANT ARREST - BOSTON WARRANT (MUST BE SUPPLEMENTAL),B2,329,0,2020-09-15 12:44:00,2020,9,Tuesday,12,COLUMBIA RD,42.3059185043555,-71.0795658636239,"(42.3059185043555, -71.0795658636239)",,legal_violations
202067460,2905,VAL - VIOLATION OF AUTO LAW,B3,434,0,2020-09-15 14:02:00,2020,9,Tuesday,14,CROWELL ST,42.2829737914031,-71.0819401113626,"(42.2829737914031, -71.0819401113626)",,legal_violations
202070505,2905,VAL - VIOLATION OF AUTO LAW,C6, ,0,2020-09-15 14:34:00,2020,9,Tuesday,14,SUMMER ST,42.3475843053172,-71.0445532905658,"(42.3475843053172, -71.0445532905658)",,legal_violations
202070451,2905,VAL - VIOLATION OF AUTO LAW,C6, ,0,2020-09-15 14:38:00,2020,9,Tuesday,14,D ST,42.3422802557582,-71.0467636767727,"(42.3422802557582, -71.0467636767727)",,legal_violations
202067481,2905,VAL - VIOLATION OF AUTO LAW,B3, ,0,2020-09-15 15:05:00,2020,9,Tuesday,15,"BLUE HILL AVE & AMERICAN LEGION HWY
DORCHESTER  MA",42.2981069712247,-71.0870540003273,"(42.2981069712247, -71.0870540003273)",,legal_violations
202067505,2905,VAL - VIOLATION OF AUTO LAW,E18,499,0,2020-09-15 16:36:00,2020,9,Tuesday,16,"644 HYDE PARK AVE
BOSTON  MA 02131
UNITED STATES",42.2777200226451,-71.1192938574772,"(42.2777200226451, -71.1192938574772)",,legal_violations
202067687,2905,VAL - VIOLATION OF AUTO LAW,D4, ,0,2020-09-16 10:32:00,2020,9,Wednesday,10,"TREMONT & WORCESTER ST
BOSTON  MA 02118
UNITED STA",42.3401340355504,-71.0788499484214,"(42.3401340355504, -71.0788499484214)",,legal_violations
202067677,2905,VAL - VIOLATION OF AUTO LAW,B3,463,0,2020-09-16 10:35:00,2020,9,Wednesday,10,"BLUE HILL AVE & HARVARD ST
DORCHESTER  MA 02124
UN",42.2948769710234,-71.0878339457281,"(42.2948769710234, -71.0878339457281)",,legal_violations
202067682,2905,VAL - VIOLATION OF AUTO LAW,B3,439,0,2020-09-16 10:55:00,2020,9,Wednesday,10,"BLUE HILL AVE & WESTVIEW ST
DORCHESTER  MA 02124
U",42.2911679648724,-71.089056001433,"(42.2911679648724, -71.089056001433)",,legal_violations
202067691,2905,VAL - VIOLATION OF AUTO LAW,B3, ,0,2020-09-16 11:12:00,2020,9,Wednesday,11,"BLUE HILL AVE & AMERICAN LEGION HWY
DORCHESTER  MA",42.2981069712247,-71.0870540003273,"(42.2981069712247, -71.0870540003273)",,legal_violations
202067856,2905,VAL - VIOLATION OF AUTO LAW,B2,325,0,2020-09-16 18:30:00,2020,9,Wednesday,18,BEAUFORD LN,42.3162053251999,-71.076092489049,"(42.3162053251999, -71.076092489049)",,legal_violations
202067879,2905,VAL - VIOLATION OF AUTO LAW,B3,442,0,2020-09-16 19:59:00,2020,9,Wednesday,19,"TALBOT AVE & WALES ST
DORCHESTER  MA 02124
UNITED ",42.2934460282669,-71.0829929726209,"(42.2934460282669, -71.0829929726209)",,legal_violations
202067902,2905,VAL - VIOLATION OF AUTO LAW,E13, ,0,2020-09-16 21:21:00,2020,9,Wednesday,21,CANTERBURY ST,,,,,legal_violations
202067940,2905,VAL - VIOLATION OF AUTO LAW,C11, ,0,2020-09-17 01:29:00,2020,9,Thursday,1,"BOWDOIN AVE & ELDON ST
BOSTON  MA 02121
UNITED STA",42.3035710040914,-71.077524965399,"(42.3035710040914, -71.077524965399)",,legal_violations
202067955,3126,WARRANT ARREST - OUTSIDE OF BOSTON WARRANT,A1,127,0,2020-09-17 06:45:00,2020,9,Thursday,6,TREMONT ST,42.3486854384538,-71.0660884760293,"(42.3486854384538, -71.0660884760293)",,legal_violations
202067963,2905,VAL - VIOLATION OF AUTO LAW,C11,402,0,2020-09-17 08:50:00,2020,9,Thursday,8,BURT ST,42.2841353567827,-71.0695738535569,"(42.2841353567827, -71.0695738535569)",,legal_violations
202068027,2905,VAL - VIOLATION OF AUTO LAW,C6,226,0,2020-09-17 12:11:00,2020,9,Thursday,12,EMERSON ST,42.3351991632683,-71.0386530802297,"(42.3351991632683, -71.0386530802297)",,legal_violations
202068032,2905,VAL - VIOLATION OF AUTO LAW,C6, ,0,2020-09-17 12:30:00,2020,9,Thursday,12,"D ST & W BROADWAY
BOSTON  MA 02127
UNITED STATES",42.3388080311919,-71.0508399602335,"(42.3388080311919, -71.0508399602335)",,legal_violations
202071353,2905,VAL - VIOLATION OF AUTO LAW,A1,75,0,2020-09-17 15:13:00,2020,9,Thursday,15,PORTLAND ST,42.3642384016073,-71.0616551501101,"(42.3642384016073, -71.0616551501101)",,legal_violations
202068116,1501,WEAPON VIOLATION - CARRY/ POSSESSING/ SALE/ TRAFFICKING/ OTHER,A1,118,0,2020-09-17 15:15:00,2020,9,Thursday,15,BOYLSTON ST,42.31694188572,-71.1039455810991,"(42.31694188572, -71.1039455810991)",,legal_violations
202068097,2657,VIOLATION - CITY ORDINANCE,A1,72,0,2020-09-17 16:29:00,2020,9,Thursday,16,"BOWDOIN ST & CAMBRIDGE ST
BOSTON  MA 02114
UNITED ",42.3611800005122,-71.0628640162216,"(42.3611800005122, -71.0628640162216)",,legal_violations
202068138,1501,WEAPON VIOLATION - CARRY/ POSSESSING/ SALE/ TRAFFICKING/ OTHER,A1,123,0,2020-09-17 17:15:00,2020,9,Thursday,17,WASHINGTON ST,42.2858112095702,-71.071154825849,"(42.2858112095702, -71.071154825849)",,legal_violations
202068154,3125,WARRANT ARREST - BOSTON WARRANT (MUST BE SUPPLEMENTAL),A1, ,0,2020-09-17 18:31:00,2020,9,Thursday,18,NASHUA ST,42.3676159061428,-71.0660136024278,"(42.3676159061428, -71.0660136024278)",,legal_violations
202068179,1501,WEAPON VIOLATION - CARRY/ POSSESSING/ SALE/ TRAFFICKING/ OTHER,D4,172,0,2020-09-17 18:59:00,2020,9,Thursday,18,MELNEA CASS BLVD,42.3342884065942,-71.072395175438,"(42.3342884065942, -71.072395175438)",,legal_violations
202068172,1501,WEAPON VIOLATION - CARRY/ POSSESSING/ SALE/ TRAFFICKING/ OTHER,C11,362,0,2020-09-17 19:11:00,2020,9,Thursday,19,WASHINGTON ST,42.2930753735616,-71.0718378475953,"(42.2930753735616, -71.0718378475953)",,legal_violations
202068227,3125,WARRANT ARREST - BOSTON WARRANT (MUST BE SUPPLEMENTAL),C11,373,0,2020-09-17 19:48:00,2020,9,Thursday,19,FREEPORT ST,42.2923406837016,-71.0480399555182,"(42.2923406837016, -71.0480399555182)",,legal_violations
202068186,3111,LICENSE PREMISE VIOLATION,A1,94,0,2020-09-17 20:23:00,2020,9,Thursday,20,STATE ST,42.35928699659,-71.0537910158254,"(42.35928699659, -71.0537910158254)",,legal_violations
202068193,2905,VAL - VIOLATION OF AUTO LAW,B3,565,0,2020-09-17 20:24:00,2020,9,Thursday,20,"CANTERBURY ST & MORTON ST
DORCHESTER  MA 02121
UNI",42.2932179733488,-71.0963759413063,"(42.2932179733488, -71.0963759413063)",,legal_violations
202068198,3111,LICENSE PREMISE VIOLATION,A1,88,0,2020-09-17 21:26:00,2020,9,Thursday,21,NORTH ST,42.3632269659633,-71.0539087850545,"(42.3632269659633, -71.0539087850545)",,legal_violations
202068213,3111,LICENSE PREMISE VIOLATION,A1,88,0,2020-09-17 22:09:00,2020,9,Thursday,22,NORTH ST,42.3632269659633,-71.0539087850545,"(42.3632269659633, -71.0539087850545)",,legal_violations
202068314,1501,WEAPON VIOLATION - CARRY/ POSSESSING/ SALE/ TRAFFICKING/ OTHER,A1,111,0,2020-09-18 10:41:00,2020,9,Friday,10,BOYLSTON ST,42.3523118967664,-71.0637051009578,"(42.3523118967664, -71.0637051009578)",,legal_violations
202068370,2905,VAL - VIOLATION OF AUTO LAW,E18, ,0,2020-09-18 14:20:00,2020,9,Friday,14,"WEST ST & MYOPIA RD
BOSTON  MA 02136
UNITED STATES",42.264191971202,-71.1269290451323,"(42.264191971202, -71.1269290451323)",,legal_violations
202068422,1501,WEAPON VIOLATION - CARRY/ POSSESSING/ SALE/ TRAFFICKING/ OTHER,D4,179,0,2020-09-18 16:53:00,2020,9,Friday,16,MASSACHUSETTS AVE,42.3328558502194,-71.0726241783837,"(42.3328558502194, -71.0726241783837)",,legal_violations
202068435,2905,VAL - VIOLATION OF AUTO LAW,C11,355,0,2020-09-18 18:24:00,2020,9,Friday,18,DORCHESTER AVE,42.295571846122,-71.0615207429143,"(42.295571846122, -71.0615207429143)",,legal_violations
202068460,3111,LICENSE PREMISE VIOLATION,C11,352,0,2020-09-18 20:02:00,2020,9,Friday,20,ADAMS ST,42.3020390151546,-71.0600907160856,"(42.3020390151546, -71.0600907160856)",,legal_violations
202068471,3111,LICENSE PREMISE VIOLATION,C6,210,0,2020-09-18 21:35:00,2020,9,Friday,21,D ST,42.3445410539772,-71.0441649710242,"(42.3445410539772, -71.0441649710242)",,legal_violations
202068505,1501,WEAPON VIOLATION - CARRY/ POSSESSING/ SALE/ TRAFFICKING/ OTHER,B2,300,0,2020-09-19 00:00:00,2020,9,Saturday,0,VALENTINE ST,42.3219250403832,-71.0922938269589,"(42.3219250403832, -71.0922938269589)",,legal_violations
202068502,2905,VAL - VIOLATION OF AUTO LAW,B3,566,0,2020-09-19 00:36:00,2020,9,Saturday,0,"AMERICAN LEGION HWY & FRANKLIN HILL AVE
DORCHESTER",42.2958839841799,-71.0922060099832,"(42.2958839841799, -71.0922060099832)",,legal_violations
202068504,1501,WEAPON VIOLATION - CARRY/ POSSESSING/ SALE/ TRAFFICKING/ OTHER,B2,267,0,2020-09-19 00:48:00,2020,9,Saturday,0,DUDLEY ST,42.3264396301492,-71.075773075255,"(42.3264396301492, -71.075773075255)",,legal_violations
202068526,1501,WEAPON VIOLATION - CARRY/ POSSESSING/ SALE/ TRAFFICKING/ OTHER,C11,289,0,2020-09-19 02:53:00,2020,9,Saturday,2,"EAST ST & DORCHESTER AVE
DORCHESTER  MA 02122
UNIT",42.3075639937682,-71.0584340182648,"(42.3075639937682, -71.0584340182648)",,legal_violations
202068522,1501,WEAPON VIOLATION - CARRY/ POSSESSING/ SALE/ TRAFFICKING/ OTHER,B2,329,0,2020-09-19 03:10:00,2020,9,Saturday,3,BLUE HILL AVE,42.3098945362926,-71.0823185401468,"(42.3098945362926, -71.0823185401468)",,legal_violations
202068582,2905,VAL - VIOLATION OF AUTO LAW,D4, ,0,2020-09-19 10:45:00,2020,9,Saturday,10,"WASHINGTON ST & MELNEA CASS BLVD
BOSTON  MA 02119
",42.3329459834277,-71.080989059462,"(42.3329459834277, -71.080989059462)",,legal_violations
202068684,2905,VAL - VIOLATION OF AUTO LAW,D14,769,0,2020-09-19 17:30:00,2020,9,Saturday,17,GOODENOUGH ST,42.3541581786439,-71.1538661809703,"(42.3541581786439, -71.1538661809703)",,legal_violations
202068713,1501,WEAPON VIOLATION - CARRY/ POSSESSING/ SALE/ TRAFFICKING/ OTHER,A1,119,0,2020-09-19 19:16:00,2020,9,Saturday,19,TREMONT ST,42.3554073751696,-71.0631243255221,"(42.3554073751696, -71.0631243255221)",,legal_violations
202068736,3111,LICENSE PREMISE VIOLATION,A1,125,0,2020-09-19 20:37:00,2020,9,Saturday,20,ARLINGTON ST,42.3499022131443,-71.0698155623164,"(42.3499022131443, -71.0698155623164)",,legal_violations
202068906,1501,WEAPON VIOLATION - CARRY/ POSSESSING/ SALE/ TRAFFICKING/ OTHER,C11,345,0,2020-09-20 15:23:00,2020,9,Sunday,15,HOMES AVE,42.3034407323292,-71.0667460763385,"(42.3034407323292, -71.0667460763385)",,legal_violations
202068912,2905,VAL - VIOLATION OF AUTO LAW,E13, ,0,2020-09-20 17:05:00,2020,9,Sunday,17,HYDE PARK AVE,42.2904024955647,-71.1181404465603,"(42.2904024955647, -71.1181404465603)",,legal_violations
202068935,2905,VAL - VIOLATION OF AUTO LAW,E13,508,0,2020-09-20 18:21:00,2020,9,Sunday,18,HYDE PARK AVE,42.2908920001885,-71.118061500224,"(42.2908920001885, -71.118061500224)",,legal_violations
202071259,2905,VAL - VIOLATION OF AUTO LAW,A1,85,0,2020-09-21 10:00:00,2020,9,Monday,10,COOPER ST,42.3644054644114,-71.0558617997644,"(42.3644054644114, -71.0558617997644)",,legal_violations
202069060,1501,WEAPON VIOLATION - CARRY/ POSSESSING/ SALE/ TRAFFICKING/ OTHER,E13,573,0,2020-09-21 10:12:00,2020,9,Monday,10,MCBRIDE ST,42.3058153141147,-71.1096269979029,"(42.3058153141147, -71.1096269979029)",,legal_violations
202075871,2905,VAL - VIOLATION OF AUTO LAW,C6, ,0,2020-09-21 14:54:00,2020,9,Monday,14,A ST,42.3467111574974,-71.051310616087,"(42.3467111574974, -71.051310616087)",,legal_violations
202069231,2905,VAL - VIOLATION OF AUTO LAW,B3, ,0,2020-09-21 19:32:00,2020,9,Monday,19,"ERIE ST & WASHINGTON ST
BOSTON  MA 02121
UNITED ST",42.3033680009106,-71.0785340544003,"(42.3033680009106, -71.0785340544003)",,legal_violations
202069281,2905,VAL - VIOLATION OF AUTO LAW,A15,39,0,2020-09-22 00:15:00,2020,9,Tuesday,0,CONSTITUTION RD,42.3715061745356,-71.0604270159777,"(42.3715061745356, -71.0604270159777)",,legal_violations
202069289,2905,VAL - VIOLATION OF AUTO LAW,E18,503,0,2020-09-22 01:40:00,2020,9,Tuesday,1,AMERICAN LEGION HWY,42.2844674267423,-71.1118308875816,"(42.2844674267423, -71.1118308875816)",,legal_violations
202069343,2905,VAL - VIOLATION OF AUTO LAW,B2, ,0,2020-09-22 10:06:00,2020,9,Tuesday,10,"SIGOURNEY ST & ROBESON ST
BOSTON  MA 02130
UNITED ",42.3092480083246,-71.0989270381282,"(42.3092480083246, -71.0989270381282)",,legal_violations
202069354,1501,WEAPON VIOLATION - CARRY/ POSSESSING/ SALE/ TRAFFICKING/ OTHER,A1,119,0,2020-09-22 10:46:00,2020,9,Tuesday,10,TREMONT ST,42.3554073751696,-71.0631243255221,"(42.3554073751696, -71.0631243255221)",,legal_violations
202069371,2657,VIOLATION - CITY ORDINANCE,A1,68,0,2020-09-22 12:15:00,2020,9,Tuesday,12,"CAMBRIDGE ST & STANIFORD ST
BOSTON  MA 02114
UNITE",42.3611680208508,-71.0637160365064,"(42.3611680208508, -71.0637160365064)",,legal_violations
202070175,2905,VAL - VIOLATION OF AUTO LAW,C6, ,0,2020-09-22 13:17:00,2020,9,Tuesday,13,D ST,42.3422802557582,-71.0467636767727,"(42.3422802557582, -71.0467636767727)",,legal_violations
202069400,2657,VIOLATION - CITY ORDINANCE,A1, ,0,2020-09-22 13:54:00,2020,9,Tuesday,13,"KNEELAND ST & ALBANY ST
BOSTON  MA 02111
UNITED ST",42.3501430252085,-71.0597389632696,"(42.3501430252085, -71.0597389632696)",,legal_violations
202069539,1501,WEAPON VIOLATION - CARRY/ POSSESSING/ SALE/ TRAFFICKING/ OTHER,B3,446,0,2020-09-22 22:47:00,2020,9,Tuesday,22,HARVARD ST,42.2969992912546,-71.0775334499014,"(42.2969992912546, -71.0775334499014)",,legal_violations
202069548,2905,VAL - VIOLATION OF AUTO LAW,D4,594,0,2020-09-23 00:38:00,2020,9,Wednesday,0,"MASSACHUSETTS AVE & SAINT BOTOLPH ST
BOSTON  MA 02",42.3421879736807,-71.0840709977025,"(42.3421879736807, -71.0840709977025)",,legal_violations
