INCIDENT_NUMBER,OFFENSE_CODE,OFFENSE_DESCRIPTION,DISTRICT,REPORTING_AREA,SHOOTING,OCCURRED_ON_DATE,YEAR,MONTH,DAY_OF_WEEK,HOUR,STREET,Lat,Long,Location,_id,CATEGORY
202089679,2604,EXTORTION OR BLACKMAIL,D14,776,0,2020-12-06 20:00:00,2020,12,Sunday,20,COMMONWEALTH AVENUE,42.3418062475617,-71.1478350877862,"(42.3418062475617, -71.1478350877862)",,fraud_crimes
202090495,1107,FRAUD - IMPERSONATION,C11,355,0,2020-12-07 00:00:00,2020,12,Monday,0,SUMNER ST,42.2975553295965,-71.0597091024257,"(42.2975553295965, -71.0597091024257)",,fraud_crimes
212009111,1102,FRAUD - FALSE PRETENSE / SCHEME,A7,28,0,2020-12-07 00:00:00,2020,12,Monday,0,ANTRIM ST,42.3708180467024,-71.0392907813515,"(42.3708180467024, -71.0392907813515)",,fraud_crimes
202090390,1102,FRAUD - FALSE PRETENSE / SCHEME,E5,941,0,2020-12-07 08:32:00,2020,12,Monday,8,CHAUNCEY ST,,,,,fraud_crimes
202089746,1108,FRAUD - WELFARE,A15,41,0,2020-12-07 08:45:00,2020,12,Monday,8,MAIN ST,42.3766316681323,-71.0559319549787,"(42.3766316681323, -71.0559319549787)",,fraud_crimes
202090025,1108,FRAUD - WELFARE,E18,537,0,2020-12-07 09:12:00,2020,12,Monday,9,RALDNE RD,42.2550360516527,-71.1407466394843,"(42.2550360516527, -71.1407466394843)",,fraud_crimes
202090298,1108,FRAUD - WELFARE,A1,99,0,2020-12-07 09:47:00,2020,12,Monday,9,EXCHANGE PL,42.3581534494379,-71.0560581842023,"(42.3581534494379, -71.0560581842023)",,fraud_crimes
202090901,1108,FRAUD - WELFARE,E18,520,0,2020-12-07 10:00:00,2020,12,Monday,10,BUSINESS TER,42.2562159204022,-71.1240194732902,"(42.2562159204022, -71.1240194732902)",,fraud_crimes
202089944,1108,FRAUD - WELFARE,D14,778,0,2020-12-07 10:00:00,2020,12,Monday,10,COLBORNE RD,42.3490560003051,-71.1504984997502,"(42.3490560003051, -71.1504984997502)",,fraud_crimes
202089918,1108,FRAUD - WELFARE,A1,77,0,2020-12-07 12:49:00,2020,12,Monday,12,BEVERLY ST,,,,,fraud_crimes
202089822,1102,FRAUD - FALSE PRETENSE / SCHEME,A15,41,0,2020-12-07 13:52:00,2020,12,Monday,13,VINE ST,42.3766316681323,-71.0559319549787,"(42.3766316681323, -71.0559319549787)",,fraud_crimes
202093967,1106,FRAUD - CREDIT CARD / ATM FRAUD,C11,355,0,2020-12-07 14:50:00,2020,12,Monday,14,CHARLES ST,42.2975553295965,-71.0597091024257,"(42.2975553295965, -71.0597091024257)",,fraud_crimes
202090057,1102,FRAUD - FALSE PRETENSE / SCHEME,A15,41,0,2020-12-07 15:00:00,2020,12,Monday,15,ALLSTON ST,42.3766316681323,-71.0559319549787,"(42.3766316681323, -71.0559319549787)",,fraud_crimes
202090092,1102,FRAUD - FALSE PRETENSE / SCHEME,B2,282,0,2020-12-07 16:39:00,2020,12,Monday,16,WASHINGTON ST,42.3286628355561,-71.0856340118355,"(42.3286628355561, -71.0856340118355)",,fraud_crimes
202090180,1108,FRAUD - WELFARE,B3,465,0,2020-12-07 18:00:00,2020,12,Monday,18,PLEASANT HILL AVE,,,,,fraud_crimes
202089926,1102,FRAUD - FALSE PRETENSE / SCHEME,D14,778,0,2020-12-07 18:13:00,2020,12,Monday,18,WALLINGFORD RD,42.3490560003051,-71.1504984997502,"(42.3490560003051, -71.1504984997502)",,fraud_crimes
202090168,1108,FRAUD - WELFARE,C6,200,0,2020-12-08 00:00:00,2020,12,Tuesday,0,DORCHESTER AVE,42.3412875043904,-71.054679326494,"(42.3412875043904, -71.054679326494)",,fraud_crimes
202091680,1102,FRAUD - FALSE PRETENSE / SCHEME,B3,406,0,2020-12-08 00:00:00,2020,12,Tuesday,0,RIVER ST,42.2718917193161,-71.0716375459255,"(42.2718917193161, -71.0716375459255)",,fraud_crimes
202092017,1102,FRAUD - FALSE PRETENSE / SCHEME,A7,28,0,2020-12-08 09:00:00,2020,12,Tuesday,9,TRENTON ST,42.3708180467024,-71.0392907813515,"(42.3708180467024, -71.0392907813515)",,fraud_crimes
202095078,1108,FRAUD - WELFARE,B3,465,0,2020-12-08 09:00:00,2020,12,Tuesday,9,FLOYD ST,42.2848257658049,-71.091373689388,"(42.2848257658049, -71.091373689388)",,fraud_crimes
202090054,1107,FRAUD - IMPERSONATION,B2,323,0,2020-12-08 09:43:00,2020,12,Tuesday,9,WELDON ST,42.3154714759963,-71.0817376388475,"(42.3154714759963, -71.0817376388475)",,fraud_crimes
202090089,1107,FRAUD - IMPERSONATION,E5,679,0,2020-12-08 12:06:00,2020,12,Tuesday,12,ROSLINDALE AVE,42.2838656452347,-71.1347078404797,"(42.2838656452347, -71.1347078404797)",,fraud_crimes
202090601,1106,FRAUD - CREDIT CARD / ATM FRAUD,B2,282,0,2020-12-08 12:45:00,2020,12,Tuesday,12,EUSTIS ST,42.3286628355561,-71.0856340118355,"(42.3286628355561, -71.0856340118355)",,fraud_crimes
202090196,1107,FRAUD - IMPERSONATION,B2,296,0,2020-12-08 14:00:00,2020,12,Tuesday,14,WARREN ST,42.3236078534446,-71.0825694088705,"(42.3236078534446, -71.0825694088705)",,fraud_crimes
202090206,1108,FRAUD - WELFARE,C11,355,0,2020-12-08 14:14:00,2020,12,Tuesday,14,CLERMONT ST,42.2975553295965,-71.0597091024257,"(42.2975553295965, -71.0597091024257)",,fraud_crimes
202090127,1108,FRAUD - WELFARE,A15,41,0,2020-12-08 14:15:00,2020,12,Tuesday,14,OLD LANDING WAY,42.3766316681323,-71.0559319549787,"(42.3766316681323, -71.0559319549787)",,fraud_crimes
202090189,2632,EVADING FARE,D14,803,0,2020-12-08 17:07:00,2020,12,Tuesday,17,EMERY RD,42.3547827791617,-71.1359871122266,"(42.3547827791617, -71.1359871122266)",,fraud_crimes
202090178,1108,FRAUD - WELFARE,D4,167,0,2020-12-08 17:23:00,2020,12,Tuesday,17,DARTMOUTH PL,42.3395419898301,-71.0694087696754,"(42.3395419898301, -71.0694087696754)",,fraud_crimes
202090479,1102,FRAUD - FALSE PRETENSE / SCHEME,B3,355,0,2020-12-08 21:32:00,2020,12,Tuesday,21,MARYKNOLL ST,42.2975553295965,-71.0597091024257,"(42.2975553295965, -71.0597091024257)",,fraud_crimes
202094339,1108,FRAUD - WELFARE,A1,77,0,2020-12-09 00:00:00,2020,12,Wednesday,0,GOODWIN PL,42.3618385665647,-71.0597648909416,"(42.3618385665647, -71.0597648909416)",,fraud_crimes
202091135,1106,FRAUD - CREDIT CARD / ATM FRAUD,E18,77,0,2020-12-09 00:00:00,2020,12,Wednesday,0,CENTRAL AVE,42.3618385665647,-71.0597648909416,"(42.3618385665647, -71.0597648909416)",,fraud_crimes
202090623,1102,FRAUD - FALSE PRETENSE / SCHEME,A7,28,0,2020-12-09 10:00:00,2020,12,Wednesday,10,LEYDEN ST,42.3708180467024,-71.0392907813515,"(42.3708180467024, -71.0392907813515)",,fraud_crimes
202090350,2604,EXTORTION OR BLACKMAIL,A1,105,0,2020-12-09 11:45:00,2020,12,Wednesday,11,FRANKLIN ST,42.3560327927372,-71.0591935481139,"(42.3560327927372, -71.0591935481139)",,fraud_crimes
202090639,1108,FRAUD - WELFARE,C6,200,0,2020-12-09 12:00:00,2020,12,Wednesday,12,B ST,42.3412875043904,-71.054679326494,"(42.3412875043904, -71.054679326494)",,fraud_crimes
202090691,1106,FRAUD - CREDIT CARD / ATM FRAUD,E18,355,0,2020-12-09 13:30:00,2020,12,Wednesday,13,AMERICAN LEGION HWY,42.2975553295965,-71.0597091024257,"(42.2975553295965, -71.0597091024257)",,fraud_crimes
202090685,1102,FRAUD - FALSE PRETENSE / SCHEME,E5,680,0,2020-12-09 14:20:00,2020,12,Wednesday,14,COHASSET ST,42.2850391968136,-71.130930783382,"(42.2850391968136, -71.130930783382)",,fraud_crimes
202090790,1102,FRAUD - FALSE PRETENSE / SCHEME,D4,77,0,2020-12-09 14:52:00,2020,12,Wednesday,14,BEACON ST,42.3618385665647,-71.0597648909416,"(42.3618385665647, -71.0597648909416)",,fraud_crimes
202090386,1107,FRAUD - IMPERSONATION,A7,942,0,2020-12-09 15:37:00,2020,12,Wednesday,15,VALLAR RD,42.3926966320021,-71.0084241338244,"(42.3926966320021, -71.0084241338244)",,fraud_crimes
202090573,1102,FRAUD - FALSE PRETENSE / SCHEME,C6,200,0,2020-12-09 16:00:00,2020,12,Wednesday,16,M ST,42.3412875043904,-71.054679326494,"(42.3412875043904, -71.054679326494)",,fraud_crimes
202090413,2632,EVADING FARE,B3,444,0,2020-12-09 16:40:00,2020,12,Wednesday,16,BLUE HILL AVE,,,,,fraud_crimes
202090410,1107,FRAUD - IMPERSONATION,E18,520,0,2020-12-09 16:45:00,2020,12,Wednesday,16,METROPOLITAN AVE,42.2562159204022,-71.1240194732902,"(42.2562159204022, -71.1240194732902)",,fraud_crimes
202090411,1107,FRAUD - IMPERSONATION,B2,276,0,2020-12-09 16:54:00,2020,12,Wednesday,16,SHAWMUT AVE,42.3324875927732,-71.0836580117769,"(42.3324875927732, -71.0836580117769)",,fraud_crimes
212005387,1106,FRAUD - CREDIT CARD / ATM FRAUD,E13,282,0,2020-12-09 17:00:00,2020,12,Wednesday,17,CENTRE ST,42.3286628355561,-71.0856340118355,"(42.3286628355561, -71.0856340118355)",,fraud_crimes
202090482,1102,FRAUD - FALSE PRETENSE / SCHEME,A1,90,0,2020-12-09 17:57:00,2020,12,Wednesday,17,COMMERCIAL WHRF E,42.3618176424539,-71.048850374047,"(42.3618176424539, -71.048850374047)",,fraud_crimes
212003517,1106,FRAUD - CREDIT CARD / ATM FRAUD,C6,200,0,2020-12-09 18:07:00,2020,12,Wednesday,18,D ST,42.3412875043904,-71.054679326494,"(42.3412875043904, -71.054679326494)",,fraud_crimes
212012578,1108,FRAUD - WELFARE,B3,465,0,2020-12-10 00:00:00,2020,12,Thursday,0,CAPEN ST,42.2848257658049,-71.091373689388,"(42.2848257658049, -71.091373689388)",,fraud_crimes
202092531,1102,FRAUD - FALSE PRETENSE / SCHEME,B3,432,0,2020-12-10 08:00:00,2020,12,Thursday,8,MASCOT ST,42.2853902196764,-71.0845772951683,"(42.2853902196764, -71.0845772951683)",,fraud_crimes
202090584,1106,FRAUD - CREDIT CARD / ATM FRAUD,B3,465,0,2020-12-10 11:33:00,2020,12,Thursday,11,HOPESTILL ST,42.2848257658049,-71.091373689388,"(42.2848257658049, -71.091373689388)",,fraud_crimes
202090626,1108,FRAUD - WELFARE,D4,167,0,2020-12-10 14:01:00,2020,12,Thursday,14,E CONCORD ST,42.3395419898301,-71.0694087696754,"(42.3395419898301, -71.0694087696754)",,fraud_crimes
202090629,1102,FRAUD - FALSE PRETENSE / SCHEME,D4,167,0,2020-12-10 14:06:00,2020,12,Thursday,14,MASSACHUSETTS AVE,42.3395419898301,-71.0694087696754,"(42.3395419898301, -71.0694087696754)",,fraud_crimes
202090635,1108,FRAUD - WELFARE,C6,200,0,2020-12-10 14:20:00,2020,12,Thursday,14,BOSTON ST,42.3412875043904,-71.054679326494,"(42.3412875043904, -71.054679326494)",,fraud_crimes
202091922,1108,FRAUD - WELFARE,B3,465,0,2020-12-10 15:00:00,2020,12,Thursday,15,CAPEN ST,,,,,fraud_crimes
202090682,1107,FRAUD - IMPERSONATION,D4,162,0,2020-12-10 16:32:00,2020,12,Thursday,16,SHAWMUT AVE,42.3446854099301,-71.0668795003702,"(42.3446854099301, -71.0668795003702)",,fraud_crimes
202090829,1102,FRAUD - FALSE PRETENSE / SCHEME,A15,41,0,2020-12-10 17:24:00,2020,12,Thursday,17,13TH ST,42.3766316681323,-71.0559319549787,"(42.3766316681323, -71.0559319549787)",,fraud_crimes
202092980,1102,FRAUD - FALSE PRETENSE / SCHEME,B3,465,0,2020-12-11 00:00:00,2020,12,Friday,0,WOODROW AVE,42.2848257658049,-71.091373689388,"(42.2848257658049, -71.091373689388)",,fraud_crimes
202090838,1102,FRAUD - FALSE PRETENSE / SCHEME,B3,282,0,2020-12-11 00:00:00,2020,12,Friday,0,STANDARD ST,42.3286628355561,-71.0856340118355,"(42.3286628355561, -71.0856340118355)",,fraud_crimes
202090849,1106,FRAUD - CREDIT CARD / ATM FRAUD,B3,465,0,2020-12-11 00:00:00,2020,12,Friday,0,BLUE HILL AVE,,,,,fraud_crimes
202090816,1102,FRAUD - FALSE PRETENSE / SCHEME,D4,167,0,2020-12-11 10:47:00,2020,12,Friday,10,SHAWMUT AVE,42.3395419898301,-71.0694087696754,"(42.3395419898301, -71.0694087696754)",,fraud_crimes
202090831,1107,FRAUD - IMPERSONATION,B2,324,0,2020-12-11 11:30:00,2020,12,Friday,11,DANUBE ST,42.3174392240191,-71.0754784486466,"(42.3174392240191, -71.0754784486466)",,fraud_crimes
212015545,1106,FRAUD - CREDIT CARD / ATM FRAUD,D4,465,0,2020-12-11 12:00:00,2020,12,Friday,12,MASSACHUSETTS AVE,42.2848257658049,-71.091373689388,"(42.2848257658049, -71.091373689388)",,fraud_crimes
202091080,1109,FRAUD - WIRE,E5,549,0,2020-12-11 12:00:00,2020,12,Friday,12,CHERITON RD,42.2611226629845,-71.1556523756841,"(42.2611226629845, -71.1556523756841)",,fraud_crimes
202091360,1108,FRAUD - WELFARE,B2,320,0,2020-12-11 12:00:00,2020,12,Friday,12,HOWLAND ST,42.3116593672847,-71.0842435172054,"(42.3116593672847, -71.0842435172054)",,fraud_crimes
212003248,1102,FRAUD - FALSE PRETENSE / SCHEME,D4,167,0,2020-12-11 12:00:00,2020,12,Friday,12,HARRISON AVE,42.3395419898301,-71.0694087696754,"(42.3395419898301, -71.0694087696754)",,fraud_crimes
202090912,1102,FRAUD - FALSE PRETENSE / SCHEME,C6,201,0,2020-12-11 12:30:00,2020,12,Friday,12,ATHENS ST,42.339711122075,-71.0511408703745,"(42.339711122075, -71.0511408703745)",,fraud_crimes
202091153,1108,FRAUD - WELFARE,E13,303,0,2020-12-11 13:00:00,2020,12,Friday,13,AMORY AVE,42.320665343805,-71.1000498725617,"(42.320665343805, -71.1000498725617)",,fraud_crimes
202095571,1102,FRAUD - FALSE PRETENSE / SCHEME,B3,465,0,2020-12-11 13:34:00,2020,12,Friday,13,FLOYD ST,42.2848257658049,-71.091373689388,"(42.2848257658049, -71.091373689388)",,fraud_crimes
202090873,1102,FRAUD - FALSE PRETENSE / SCHEME,External,355,0,2020-12-11 14:40:00,2020,12,Friday,14,N MANCHESTER ST,42.2975553295965,-71.0597091024257,"(42.2975553295965, -71.0597091024257)",,fraud_crimes
202090878,1108,FRAUD - WELFARE,B2,291,0,2020-12-11 15:15:00,2020,12,Friday,15,HIGHLAND AVE,42.3291045772477,-71.092922608551,"(42.3291045772477, -71.092922608551)",,fraud_crimes
202091227,1102,FRAUD - FALSE PRETENSE / SCHEME,D4,170,0,2020-12-11 18:00:00,2020,12,Friday,18,WASHINGTON ST,42.3376795246761,-71.0752911863585,"(42.3376795246761, -71.0752911863585)",,fraud_crimes
202091092,1102,FRAUD - FALSE PRETENSE / SCHEME,B3,465,0,2020-12-11 20:09:00,2020,12,Friday,20,STRATTON ST,42.2848257658049,-71.091373689388,"(42.2848257658049, -71.091373689388)",,fraud_crimes
212013755,1107,FRAUD - IMPERSONATION,B2, ,0,2020-12-12 00:00:00,2020,12,Saturday,0,ST ALPHONSUS ST,,,,,fraud_crimes
202091864,1107,FRAUD - IMPERSONATION,A1,77,0,2020-12-12 00:00:00,2020,12,Saturday,0,FRANKLIN ST,,,,,fraud_crimes
202091060,1001,FORGERY / COUNTERFEITING,C11,465,0,2020-12-12 09:00:00,2020,12,Saturday,9,DORCHESTER AVE,42.2848257658049,-71.091373689388,"(42.2848257658049, -71.091373689388)",,fraud_crimes
202091066,1102,FRAUD - FALSE PRETENSE / SCHEME,C6,200,0,2020-12-12 10:46:00,2020,12,Saturday,10,SUMMER ST,42.3412875043904,-71.054679326494,"(42.3412875043904, -71.054679326494)",,fraud_crimes
202091073,1108,FRAUD - WELFARE,E5,691,0,2020-12-12 11:07:00,2020,12,Saturday,11,CERDAN AVE,42.2870935525911,-71.1482212837716,"(42.2870935525911, -71.1482212837716)",,fraud_crimes
202091081,1108,FRAUD - WELFARE,A15,60,0,2020-12-12 11:42:00,2020,12,Saturday,11,MAIN ST,42.3725786349934,-71.0619380949697,"(42.3725786349934, -71.0619380949697)",,fraud_crimes
202091950,1102,FRAUD - FALSE PRETENSE / SCHEME,C6,200,0,2020-12-12 12:00:00,2020,12,Saturday,12,BOLTON ST,42.3412875043904,-71.054679326494,"(42.3412875043904, -71.054679326494)",,fraud_crimes
202091084,1102,FRAUD - FALSE PRETENSE / SCHEME,E18,520,0,2020-12-12 12:10:00,2020,12,Saturday,12,HADWIN WAY,42.2562159204022,-71.1240194732902,"(42.2562159204022, -71.1240194732902)",,fraud_crimes
202091085,1107,FRAUD - IMPERSONATION,E18,501,0,2020-12-12 12:13:00,2020,12,Saturday,12,HADWIN WAY,42.2802294512552,-71.1183143773435,"(42.2802294512552, -71.1183143773435)",,fraud_crimes
202091125,1102,FRAUD - FALSE PRETENSE / SCHEME,E5,728,0,2020-12-12 13:06:00,2020,12,Saturday,13,VFW PKWY,42.2805950462512,-71.1709152403317,"(42.2805950462512, -71.1709152403317)",,fraud_crimes
202092065,1102,FRAUD - FALSE PRETENSE / SCHEME,B3,465,0,2020-12-12 14:00:00,2020,12,Saturday,14,NORWELL ST,42.2848257658049,-71.091373689388,"(42.2848257658049, -71.091373689388)",,fraud_crimes
202091636,1102,FRAUD - FALSE PRETENSE / SCHEME,B2,320,0,2020-12-12 16:30:00,2020,12,Saturday,16,ELM HILL AVE,42.3120485474822,-71.0855629412782,"(42.3120485474822, -71.0855629412782)",,fraud_crimes
202091216,1107,FRAUD - IMPERSONATION,E5,691,0,2020-12-12 21:00:00,2020,12,Saturday,21,CROCKERS LN,42.2870935525911,-71.1482212837716,"(42.2870935525911, -71.1482212837716)",,fraud_crimes
202091294,1106,FRAUD - CREDIT CARD / ATM FRAUD,C6,200,0,2020-12-13 08:40:00,2020,12,Sunday,8,W BROADWAY,42.3412875043904,-71.054679326494,"(42.3412875043904, -71.054679326494)",,fraud_crimes
202091580,1108,FRAUD - WELFARE,B2,297,0,2020-12-13 11:00:00,2020,12,Sunday,11,MILLS ST,42.3213060821442,-71.0834373107648,"(42.3213060821442, -71.0834373107648)",,fraud_crimes
202091939,1001,FORGERY / COUNTERFEITING,A1,88,0,2020-12-13 19:28:00,2020,12,Sunday,19,HANOVER ST,42.3645440395408,-71.0536918587872,"(42.3645440395408, -71.0536918587872)",,fraud_crimes
202091550,1108,FRAUD - WELFARE,A1,77,0,2020-12-14 08:00:00,2020,12,Monday,8,CANAL ST,,,,,fraud_crimes
202091935,1107,FRAUD - IMPERSONATION,B3,465,0,2020-12-14 08:00:00,2020,12,Monday,8,BLUE HILL AVE,,,,,fraud_crimes
202093244,1108,FRAUD - WELFARE,C11,465,0,2020-12-14 10:00:00,2020,12,Monday,10,BROOKVALE ST,,,,,fraud_crimes
202091721,1102,FRAUD - FALSE PRETENSE / SCHEME,D4,624,0,2020-12-14 10:30:00,2020,12,Monday,10,PARK DR,42.3448166586707,-71.0945796426154,"(42.3448166586707, -71.0945796426154)",,fraud_crimes
202091542,1102,FRAUD - FALSE PRETENSE / SCHEME,A15,41,0,2020-12-14 11:45:00,2020,12,Monday,11,BUNKER HILL ST,42.3766316681323,-71.0559319549787,"(42.3766316681323, -71.0559319549787)",,fraud_crimes
212012266,1102,FRAUD - FALSE PRETENSE / SCHEME,C6,200,0,2020-12-14 12:00:00,2020,12,Monday,12,F ST,42.3412875043904,-71.054679326494,"(42.3412875043904, -71.054679326494)",,fraud_crimes
202091564,1102,FRAUD - FALSE PRETENSE / SCHEME,C6,226,0,2020-12-14 12:43:00,2020,12,Monday,12,E FIFTH ST,42.3339671431597,-71.0343682169961,"(42.3339671431597, -71.0343682169961)",,fraud_crimes
202091874,1108,FRAUD - WELFARE,D14,778,0,2020-12-14 14:00:00,2020,12,Monday,14,COMMONWEALTH AVE,42.3490560003051,-71.1504984997502,"(42.3490560003051, -71.1504984997502)",,fraud_crimes
202091887,1102,FRAUD - FALSE PRETENSE / SCHEME,E5,691,0,2020-12-15 09:41:00,2020,12,Tuesday,9,LAGRANGE ST,42.2870935525911,-71.1482212837716,"(42.2870935525911, -71.1482212837716)",,fraud_crimes
202091788,1102,FRAUD - FALSE PRETENSE / SCHEME,E5,691,0,2020-12-15 12:41:00,2020,12,Tuesday,12,SUMMER ST,42.2870935525911,-71.1482212837716,"(42.2870935525911, -71.1482212837716)",,fraud_crimes
202092284,1106,FRAUD - CREDIT CARD / ATM FRAUD,D4,167,0,2020-12-15 12:50:00,2020,12,Tuesday,12,HARRISON AVE,42.3395419898301,-71.0694087696754,"(42.3395419898301, -71.0694087696754)",,fraud_crimes
202091813,1108,FRAUD - WELFARE,E5,691,0,2020-12-15 12:57:00,2020,12,Tuesday,12,WASHINGTON ST,42.2870935525911,-71.1482212837716,"(42.2870935525911, -71.1482212837716)",,fraud_crimes
202091834,1102,FRAUD - FALSE PRETENSE / SCHEME,D4,143,0,2020-12-15 13:45:00,2020,12,Tuesday,13,BOYLSTON ST,42.3490195439479,-71.0813013421,"(42.3490195439479, -71.0813013421)",,fraud_crimes
212004686,1107,FRAUD - IMPERSONATION,E18,691,0,2020-12-15 13:50:00,2020,12,Tuesday,13,GLENCLIFF RD,42.2870935525911,-71.1482212837716,"(42.2870935525911, -71.1482212837716)",,fraud_crimes
202091837,1107,FRAUD - IMPERSONATION,E5,910,0,2020-12-15 14:27:00,2020,12,Tuesday,14,UNITY WAY,42.2767386184531,-71.1369656754854,"(42.2767386184531, -71.1369656754854)",,fraud_crimes
202092026,2604,EXTORTION OR BLACKMAIL,A7,28,0,2020-12-15 19:00:00,2020,12,Tuesday,19,BENNINGTON ST,42.3708180467024,-71.0392907813515,"(42.3708180467024, -71.0392907813515)",,fraud_crimes
212017086,1106,FRAUD - CREDIT CARD / ATM FRAUD,D14,778,0,2020-12-16 00:00:00,2020,12,Wednesday,0,BRADBURY ST,42.3490560003051,-71.1504984997502,"(42.3490560003051, -71.1504984997502)",,fraud_crimes
202092767,1108,FRAUD - WELFARE,C6,200,0,2020-12-16 00:01:00,2020,12,Wednesday,0,C ST,42.3412875043904,-71.054679326494,"(42.3412875043904, -71.054679326494)",,fraud_crimes
212000939,1102,FRAUD - FALSE PRETENSE / SCHEME,D4,167,0,2020-12-16 09:00:00,2020,12,Wednesday,9,QUEENSBERRY ST,42.3395419898301,-71.0694087696754,"(42.3395419898301, -71.0694087696754)",,fraud_crimes
202093923,1102,FRAUD - FALSE PRETENSE / SCHEME,C11,355,0,2020-12-16 11:25:00,2020,12,Wednesday,11,CENTRE ST,42.2975553295965,-71.0597091024257,"(42.2975553295965, -71.0597091024257)",,fraud_crimes
202092069,1108,FRAUD - WELFARE,E18,520,0,2020-12-16 13:17:00,2020,12,Wednesday,13,HYDE PARK AVE,42.2562159204022,-71.1240194732902,"(42.2562159204022, -71.1240194732902)",,fraud_crimes
202093662,1102,FRAUD - FALSE PRETENSE / SCHEME,D4,167,0,2020-12-16 14:00:00,2020,12,Wednesday,14,COLUMBUS AVE,42.3395419898301,-71.0694087696754,"(42.3395419898301, -71.0694087696754)",,fraud_crimes
202092088,1108,FRAUD - WELFARE,C11,355,0,2020-12-16 14:22:00,2020,12,Wednesday,14,SYDNEY ST,42.2975553295965,-71.0597091024257,"(42.2975553295965, -71.0597091024257)",,fraud_crimes
212001418,1106,FRAUD - CREDIT CARD / ATM FRAUD,C6,177,0,2020-12-16 14:54:00,2020,12,Wednesday,14,MASSACHUSETTS AVE,42.3298008133479,-71.0693969471435,"(42.3298008133479, -71.0693969471435)",,fraud_crimes
202092137,1102,FRAUD - FALSE PRETENSE / SCHEME,D14,798,0,2020-12-16 16:24:00,2020,12,Wednesday,16,BABCOCK ST,42.3526952245205,-71.1210958567884,"(42.3526952245205, -71.1210958567884)",,fraud_crimes
202093932,1102,FRAUD - FALSE PRETENSE / SCHEME,C6,186,0,2020-12-16 18:49:00,2020,12,Wednesday,18,MASSACHUSETTS AVE,42.3255380074719,-71.0657959190108,"(42.3255380074719, -71.0657959190108)",,fraud_crimes
202092547,1109,FRAUD - WIRE,C6,200,0,2020-12-16 19:00:00,2020,12,Wednesday,19,ALLSTATE RD,42.3412875043904,-71.054679326494,"(42.3412875043904, -71.054679326494)",,fraud_crimes
202094706,1102,FRAUD - FALSE PRETENSE / SCHEME,C6,186,0,2020-12-16 19:00:00,2020,12,Wednesday,19,ALLSTATE RD,42.3269664713639,-71.0619860658484,"(42.3269664713639, -71.0619860658484)",,fraud_crimes
202092357,1108,FRAUD - WELFARE,D14,778,0,2020-12-17 09:30:00,2020,12,Thursday,9,EASTON ST,42.3490560003051,-71.1504984997502,"(42.3490560003051, -71.1504984997502)",,fraud_crimes
212002766,1102,FRAUD - FALSE PRETENSE / SCHEME,D14,778,0,2020-12-17 12:00:00,2020,12,Thursday,12,CRESTHILL RD,42.3490560003051,-71.1504984997502,"(42.3490560003051, -71.1504984997502)",,fraud_crimes
202092312,1108,FRAUD - WELFARE,C6,200,0,2020-12-17 13:34:00,2020,12,Thursday,13,E 3RD ST,42.3412875043904,-71.054679326494,"(42.3412875043904, -71.054679326494)",,fraud_crimes
202092324,1107,FRAUD - IMPERSONATION,B3,465,0,2020-12-17 14:00:00,2020,12,Thursday,14,BLUE HILL AVE,42.2848257658049,-71.091373689388,"(42.2848257658049, -71.091373689388)",,fraud_crimes
202092785,1102,FRAUD - FALSE PRETENSE / SCHEME,B3,428,0,2020-12-17 23:59:00,2020,12,Thursday,23,HOSMER ST,42.2807965812284,-71.0903972356295,"(42.2807965812284, -71.0903972356295)",,fraud_crimes
212015543,1102,FRAUD - FALSE PRETENSE / SCHEME,C11,462,0,2020-12-18 00:00:00,2020,12,Friday,0,ROSSETER ST,42.3033434270992,-71.0741674246396,"(42.3033434270992, -71.0741674246396)",,fraud_crimes
212003447,1201,EMBEZZLEMENT,D4, ,0,2020-12-18 15:00:00,2020,12,Friday,15,RING RD,42.3481315830497,-71.0802700156278,"(42.3481315830497, -71.0802700156278)",,fraud_crimes
202092543,1102,FRAUD - FALSE PRETENSE / SCHEME,D14,355,0,2020-12-18 15:00:00,2020,12,Friday,15,LINDEN,42.2975553295965,-71.0597091024257,"(42.2975553295965, -71.0597091024257)",,fraud_crimes
202092573,1108,FRAUD - WELFARE,E13,303,0,2020-12-18 16:56:00,2020,12,Friday,16,ATHERTON PL,42.3168285772328,-71.0993810729866,"(42.3168285772328, -71.0993810729866)",,fraud_crimes
202092597,1108,FRAUD - WELFARE,C11,167,0,2020-12-18 17:54:00,2020,12,Friday,17,CHASE ST,42.3395419898301,-71.0694087696754,"(42.3395419898301, -71.0694087696754)",,fraud_crimes
202092799,1106,FRAUD - CREDIT CARD / ATM FRAUD,C6,200,0,2020-12-19 00:00:00,2020,12,Saturday,0,BOWEN ST,42.3412875043904,-71.054679326494,"(42.3412875043904, -71.054679326494)",,fraud_crimes
202092718,1108,FRAUD - WELFARE,E5,691,0,2020-12-19 08:59:00,2020,12,Saturday,8,BEXLEY RD,42.2870935525911,-71.1482212837716,"(42.2870935525911, -71.1482212837716)",,fraud_crimes
202092742,1108,FRAUD - WELFARE,C11,389,0,2020-12-19 10:58:00,2020,12,Saturday,10,ADAMS ST,42.2813860346337,-71.0588503518434,"(42.2813860346337, -71.0588503518434)",,fraud_crimes
